kyears.bp,albx,alby,lat,lon,bio1,bio12,bio2,bio4,bio7,bio15
2,-415806,1184580,48.01,-101.53,-0.777303529,-2.3927451,1.317605153,1.325812961,1.524607097,2.062589676
2,-308531,827475,44.84,-99.91,0.039502816,-2.189641888,1.718769357,0.996453888,1.29368316,2.142133952
2,-230730,111960,38.47,-98.67,1.413873446,-1.620065709,2.427361675,-0.021885044,0.416504493,1.61290708
2,-197660,1071343,47.07,-98.59,-0.602831993,-2.067991554,1.533288783,1.43438722,1.666247056,1.931392956
2,-220161,1183591,48.08,-98.93,-0.881413369,-2.256917934,1.231325859,1.680983613,1.767034973,1.978183506
2,-165378,1047288,46.86,-98.16,-0.576717819,-1.886457316,1.475001873,1.475440168,1.677085942,1.785924641
2,-106584,819657,44.82,-97.35,-0.208123162,-1.656051103,0.82215373,1.055487276,1.109769831,1.769788714
2,-103947,895267,45.5,-97.33,-0.327875622,-1.656924763,0.953454356,1.150955569,1.260000125,1.804083114
2,-6094,1083032,47.2,-96.08,-0.647436936,-1.666128428,1.093472385,1.638425204,1.691752197,2.022213603
2,32130,1052122,46.92,-95.58,-0.7040241,-1.48195008,1.107056958,1.365746522,1.493714479,2.119309438
2,17523,1081944,47.19,-95.77,-0.7669895,-1.56829553,1.300900579,1.510285658,1.696249298,2.187966924
2,64561,653043,43.33,-95.2,0.015100328,-1.050505315,0.833172507,0.816448458,0.877589855,1.689414665
2,55676,973587,46.21,-95.28,-0.58098525,-1.263744896,1.08136595,1.2842877,1.431742124,1.746505933
2,51980,1057770,46.97,-95.32,-0.669253665,-1.342390729,1.377540076,1.40332937,1.594848566,2.023269427
2,63243,1081093,47.18,-95.17,-0.761610353,-1.441603134,1.524643636,1.491336035,1.748253652,2.061212107
2,45370,1136210,47.68,-95.4,-0.827805436,-1.530310778,1.529047304,1.556324448,1.79797515,1.922779005
2,109686,981959,46.28,-94.58,-0.503092629,-1.215263836,1.307483405,1.287651572,1.507818597,1.625374735
2,95696,1047145,46.87,-94.75,-0.61678885,-1.333182087,1.563571781,1.389475814,1.647567092,1.816229237
2,81530,1081276,47.18,-94.93,-0.705442401,-1.413808028,1.557288734,1.456599057,1.658278892,1.925044614
2,143853,1012488,46.55,-94.13,-0.565906306,-1.238629348,1.376892863,1.285232897,1.558725184,1.685913327
2,144225,1071190,47.08,-94.11,-0.54106157,-1.274037245,1.824368215,1.332110084,1.658696792,1.680006241
2,188490,535487,42.26,-93.7,0.46442676,-0.611350642,0.378817625,0.629236689,0.582388098,1.14707601
2,172632,621202,43.03,-93.87,0.298718453,-0.669483503,0.376789894,0.747689539,0.733770736,1.266531287
2,172045,754017,44.22,-93.84,0.036832032,-1.096927042,0.401029666,1.015404654,0.935278738,1.539048943
2,182176,828906,44.89,-93.69,0.057674951,-1.104036118,0.573725076,1.104446752,1.067445003,1.731103448
2,180743,887844,45.42,-93.69,-0.18768365,-1.173635456,0.575130191,1.115504125,1.126244906,1.803273542
2,184533,1016727,46.58,-93.6,-0.528628776,-1.24060925,1.302230366,1.204541654,1.456374041,1.767032726
2,179918,1078627,47.14,-93.64,-0.717369807,-1.27304083,1.549173963,1.312087905,1.549410541,1.758299052
2,224492,509588,42.02,-93.27,0.620184286,-0.582810034,0.177403446,0.50359806,0.414352621,0.946490064
2,214393,635660,43.15,-93.35,0.108610237,-0.811321867,-0.202691717,0.876720025,0.743730941,1.303404746
2,229209,761108,44.27,-93.12,0.018836813,-0.963365598,0.164482229,1.021064983,0.934514667,1.429371469
2,224196,822250,44.82,-93.16,0.01468162,-1.043105998,-0.02284006,1.000033642,0.86171746,1.314087176
2,220637,888921,45.42,-93.18,-0.203075259,-1.110753515,0.134940222,1.018561211,0.986249257,1.537657977
2,197178,1171889,47.98,-93.38,-0.919480394,-1.235653678,1.083651184,1.307497276,1.444972238,1.494198217
2,250170,848684,45.05,-92.82,-0.016203298,-1.00268717,0.302360301,0.89029602,0.888913692,1.280914524
2,252784,1001026,46.42,-92.72,-0.483016983,-1.15987771,0.804067869,1.006238816,1.129062611,1.648401482
2,259305,1034518,46.72,-92.62,-0.690640504,-1.190875043,0.959811195,1.039152792,1.211452021,1.525877405
2,298880,1189763,48.11,-92.02,-1.188313836,-1.104871419,0.879333766,1.268387264,1.411779612,1.131011748
2,329121,1120390,47.47,-91.66,-1.048469356,-1.040442703,0.098873039,0.504769419,0.530803983,1.094387943
2,311047,1169312,47.92,-91.87,-1.126352876,-1.052604261,0.603947349,0.818783751,0.967469496,1.154176082
2,432950,-67275,36.8,-91.1,1.828141743,0.357639423,1.81445708,-0.782566212,-0.45298357,-0.564085093
2,362676,752942,44.15,-91.45,-0.012056679,-0.95890963,-0.038110309,0.77758574,0.666905211,1.256951039
2,356547,880843,45.3,-91.45,-0.326494789,-1.076733013,0.627203234,0.845502263,0.947938918,1.367919744
2,371286,992756,46.3,-91.19,-0.612211319,-0.968279231,1.026506506,0.576654626,0.866017306,1.321777148
2,367034,1180802,48,-91.12,-1.209913819,-1.010795867,0.805439932,0.753930122,0.967588005,1.053758387
2,463573,890085,45.33,-90.08,-0.578493709,-0.811679828,0.538896208,0.747268627,0.825888011,1.12335899
2,496161,640860,43.08,-89.87,0.265405525,-0.544156109,-0.01879382,0.362000741,0.295113182,0.583084349
2,504973,679483,43.42,-89.73,0.108915728,-0.604161514,0.04797067,0.40154423,0.369562496,0.712941779
2,513373,722546,43.8,-89.59,-0.035306226,-0.642352449,0.267726674,0.518500185,0.552615857,0.903454122
2,503582,913858,45.52,-89.55,-0.607428819,-0.676067609,0.841065134,0.70418422,0.853214447,1.025021259
2,487033,986197,46.18,-89.7,-0.88082517,-0.760284843,1.147287986,0.572338704,0.887014431,1.108608288
2,532373,645524,43.1,-89.42,0.10553243,-0.555148995,-0.142033483,0.446965072,0.336094649,0.583662979
2,545993,738240,43.92,-89.17,0.018475386,-0.666628325,0.095895241,0.557376611,0.532191784,0.689556924
2,545307,803011,44.5,-89.12,-0.181421659,-0.790696366,0.335353603,0.661772016,0.688561932,0.83766533
2,518208,995006,46.24,-89.29,-0.913601899,-0.695371132,1.286977795,0.560725063,0.898613489,0.98297373
2,520206,1180370,47.91,-89.09,-0.864908347,-0.858063493,0.521831132,0.644675092,0.783187385,0.635679699
2,498973,1235198,48.42,-89.32,-1.194426123,-1.084721579,0.578649897,0.913370242,1.046475945,0.500467657
2,582716,613328,42.78,-88.83,0.262871807,-0.406231084,-0.401355622,0.404017162,0.23206723,0.34105364
2,562581,837788,44.8,-88.87,-0.322090041,-0.696300889,0.707559983,0.662541309,0.786766822,0.87386638
2,570541,989993,46.16,-88.62,-0.905117201,-0.617701805,1.458534816,0.545889758,0.899637967,0.712504564
2,541040,1253740,48.56,-88.74,-1.098229092,-0.854264674,0.594299866,0.808130728,0.951796695,0.402141409
2,693624,-413475,33.56,-88.47,2.575852129,1.3942972,1.872067568,-1.64977733,-1.180938488,-0.299213283
2,641374,382231,40.68,-88.34,0.84385172,-0.243137582,-0.411682603,-0.014841473,-0.252556962,-0.055673797
2,639379,569591,42.35,-88.18,0.420264514,-0.382860943,-0.662012159,0.146934511,-0.08198134,0.124795032
2,636164,687043,43.4,-88.1,0.126303411,-0.7210343,-1.14405119,0.290966496,-0.023829338,0.25876571
2,618166,855577,44.92,-88.15,-0.22034824,-0.872256718,0.17020031,0.512209916,0.515488268,0.604721619
2,612080,1050081,46.67,-88.02,-0.865880182,-0.424531702,1.238482108,0.445891945,0.748386313,0.167128687
2,585859,1097898,47.12,-88.31,-0.915491257,-0.476072803,0.70087185,0.470700075,0.654735439,0.104595087
2,659582,761826,44.05,-87.73,0.137250729,-0.814599983,-1.442347594,0.055460601,-0.302986395,0.217418023
2,648221,782104,44.24,-87.85,-0.004618571,-0.925100016,-1.023298919,0.135678389,-0.124320202,0.318246777
2,615438,1055923,46.72,-87.97,-0.799220683,-0.215895551,0.506527061,0.333285037,0.458757592,-0.164395287
2,725606,490676,41.58,-87.22,0.729274098,-0.323354418,-0.54137365,-0.105952152,-0.349636017,-0.01214099
2,735794,497246,41.63,-87.09,0.656689667,-0.643877039,-0.374834459,-0.137757022,-0.325632509,0.004579307
2,872462,-404164,33.5,-86.53,2.498884388,1.446809634,1.828821077,-1.653992165,-1.234224609,-0.364549973
2,781446,506172,41.67,-86.53,0.669872526,-0.089572595,-1.016443987,-0.238244852,-0.576135362,-0.302922702
2,712135,989011,46.04,-86.8,-0.40147108,-0.527371471,-0.363881786,0.117562595,-0.01183499,-0.051802974
2,929765,-597869,31.72,-86.13,2.836377194,1.721588596,2.059120056,-2.161617905,-1.572089568,-0.447868953
2,796309,441291,41.08,-86.43,0.842845528,-0.06074777,0.040428553,-0.294040584,-0.362933183,-0.145706351
2,735713,1002491,46.14,-86.48,-0.558138872,-0.504188119,-0.428547059,-0.004226143,-0.058336477,-0.235012693
2,935785,-112940,36.03,-85.5,1.987282287,1.285639666,1.95661814,-1.475381686,-0.986272036,-0.625613533
2,899080,43072,37.45,-85.72,1.62803554,1.318351017,1.688076662,-0.898085811,-0.509841331,-0.791006885
2,792633,847448,44.7,-85.96,-0.183024807,-0.608290938,-0.324816819,-0.168256321,-0.190680505,-0.102135266
2,795351,1041083,46.43,-85.66,-0.538743764,-0.594891204,-0.47296576,-0.027844638,-0.091099508,-0.264568643
2,1052475,-746572,30.27,-85.02,3.092328412,2.320039116,0.100022959,-2.631299281,-2.422210394,-0.324897878
2,982378,-260865,34.67,-85.17,2.0110917,1.712569562,1.34154976,-1.462117521,-1.121949906,-0.373136917
2,887782,507399,41.58,-85.25,0.711830436,-0.296716348,-0.605889033,-0.208653628,-0.365536481,-0.253567552
2,866862,597347,42.4,-85.38,0.57688098,-0.402116605,-0.107371415,-0.2598633,-0.337672856,-0.171647725
2,883808,720724,43.48,-85,0.229191399,-0.552430677,-0.370259379,-0.131270859,-0.281743675,-0.111970698
2,856381,874655,44.88,-85.12,-0.217882621,-0.77382123,-0.215267805,-0.126387819,-0.119791915,-0.067489351
2,835896,1012137,46.13,-85.18,-0.552580328,-0.568348442,-0.504935203,-0.025827457,-0.093014363,-0.33759807
2,1013911,-295481,34.33,-84.87,2.152554426,1.770542731,1.328726931,-1.619199218,-1.266650436,-0.4225733
2,931000,494395,41.42,-84.75,0.685122375,-0.188304867,-0.317270091,-0.221797287,-0.31055615,-0.218425729
2,894188,715194,43.42,-84.88,0.279080319,-0.787339232,-0.392135515,-0.062842616,-0.226580904,-0.037376887
2,880530,898763,45.07,-84.78,-0.317849934,-0.897456636,-0.13701796,-0.11778453,-0.075344842,0.025530983
2,858548,1038217,46.34,-84.85,-0.591829972,-0.489186044,-0.537403508,0.00914939,-0.080031401,-0.352849145
2,836853,1209407,47.9,-84.87,-1.144878354,0.406068046,-0.037881248,0.50026103,0.444679983,-0.740162204
2,828390,1242827,48.21,-84.93,-1.475193397,-0.124273673,0.583927534,0.81931546,0.877226532,-0.596302134
2,1057657,-144793,35.62,-84.19,1.857014976,1.429641593,1.332052166,-1.310428014,-1.05872697,-0.518759937
2,909227,961597,45.6,-84.32,-0.433657998,-0.717405153,-0.145713839,0.264230851,0.198127686,-0.14082755
2,890519,1150267,47.31,-84.26,-1.031596139,0.943549428,0.188400701,0.387619284,0.453009911,-0.493326698
2,1024543,385258,40.35,-83.8,0.777456111,0.220299122,0.125399583,-0.325286331,-0.275020635,-0.060754618
2,1009972,606858,42.33,-83.63,0.583161356,-0.437132773,-0.690082177,-0.250226862,-0.46422944,-0.364495534
2,1215988,-686869,30.62,-83.25,3.255073503,2.320528739,0.926604974,-2.944434381,-2.433704587,0.292196737
2,1213554,-675984,30.72,-83.26,3.101959521,1.783061009,1.738462491,-2.665788395,-2.018568709,0.118802566
2,1029807,698560,43.12,-83.24,0.240266535,-0.791054896,-1.427427086,-0.361655559,-0.702282623,-0.328868754
2,1106762,319382,39.67,-82.94,1.07622525,0.436464081,-0.28433982,-0.500808502,-0.435206456,0.177517655
2,1086928,571015,41.92,-82.76,0.653343544,-0.263376421,-1.608779941,-0.363292377,-0.700672617,-0.249912572
2,1352298,-790860,29.52,-82,3.373359377,2.199323969,0.635332609,-3.288612481,-2.800025325,1.185534801
2,1135516,400373,40.35,-82.47,0.874379582,0.410317651,-0.66321819,-0.545432066,-0.533649144,0.04652455
2,1105803,693410,42.98,-82.32,0.355080079,-0.530249222,-1.84143564,-0.376497717,-0.852914444,-0.790325756
2,1432831,-995655,27.58,-81.5,3.693765422,1.775852618,1.033548992,-3.944582988,-3.318407399,1.819422441
2,1368374,-813113,29.3,-81.87,3.428904604,1.875549915,0.462049172,-3.340591446,-2.906050633,1.032003733
2,1243825,-17562,36.52,-81.93,1.050406143,1.204271327,0.831777385,-1.698704253,-1.325868628,-0.420291211
2,1149134,726927,43.22,-81.73,0.196641175,-0.148575793,-2.122684646,-0.451342446,-0.943859106,-0.717648059
2,1110346,1101485,46.6,-81.5,-0.89865841,-0.676606593,0.417747308,0.784330046,0.854448655,-0.321903612
2,1077940,1177152,47.32,-81.77,-1.163018948,-0.680123677,0.430888362,1.031013249,1.06972318,-0.327308729
2,1447076,-1035845,27.2,-81.42,3.80529933,1.734424912,0.034545979,-3.9371522,-3.500546214,1.726281745
2,1215824,508626,41.2,-81.33,0.636100157,0.164236558,-0.5880576,-0.654909831,-0.678513013,-0.451146792
2,1192661,699721,42.92,-81.25,0.160771774,-0.038720783,-1.865315679,-0.581067409,-1.01320708,-0.931798739
2,1148448,946726,45.17,-81.32,-0.342823357,-0.566652396,-1.001262133,0.168288531,-0.082180934,-0.488719987
2,1386592,-261536,34.17,-80.78,2.207612958,1.142026108,1.857679743,-1.740966824,-1.234096744,-0.031293831
2,1234575,740346,43.22,-80.66,-0.019475255,0.002648848,-1.729860431,-0.336473919,-0.752500767,-0.73719989
2,1191726,905123,44.74,-80.86,-0.213701001,0.316901937,-1.841600134,-0.389953206,-0.815021225,-0.482138152
2,1167007,1136233,46.83,-80.7,-0.793895538,-0.662097243,-0.6850459,0.962053868,0.684212187,-0.392017241
2,1381438,126822,37.6,-80.13,1.057082559,0.721641793,0.732744442,-1.332585024,-1.030435311,-0.438042771
2,1357428,190982,38.2,-80.28,0.67126832,1.828209343,1.087622863,-1.311832388,-0.804240035,-0.500783283
2,1288276,559955,41.55,-80.37,0.518058177,0.331300516,0.613775468,-0.675619633,-0.462680248,-0.265253387
2,1254152,745823,43.24,-80.41,0.074354185,-0.24585802,-1.370587567,-0.382658914,-0.722031506,-0.712991428
2,1242912,818624,43.9,-80.4,-0.261085489,-0.297603596,-1.255786281,-0.229001914,-0.526065354,-0.602813368
2,1246109,872276,44.37,-80.25,-0.340477934,-0.209574821,-1.446922673,-0.245078824,-0.576239058,-0.738485805
2,1246033,949045,45.05,-80.09,-0.256306758,-0.482910305,-1.235699592,-0.014470819,-0.300616217,-0.535923989
2,1207712,1162044,47,-80.12,-0.847692325,-0.555186073,-0.328702409,0.907664223,0.749672758,-0.527079788
2,1414826,195084,38.15,-79.62,0.84245329,1.069504287,1.147975939,-1.349131392,-0.869841725,-0.553706491
2,1320510,802438,43.64,-79.48,-0.077397405,-0.710744045,-0.985340827,-0.272550067,-0.49653247,-0.458408055
2,1287510,856698,44.17,-79.77,-0.224883441,-0.507783187,-1.002241409,-0.165880479,-0.365028919,-0.468630728
2,1285443,993074,45.38,-79.5,-0.405563555,0.50634262,-0.521657456,0.168666039,0.096041629,-0.389667315
2,1228999,1191483,47.23,-79.78,-1.136349777,-0.64735901,0.128231336,1.15744573,1.095367881,-0.285406868
2,1471207,185737,37.98,-79,1.377012687,0.310904313,1.118114168,-1.38541952,-0.948679767,-0.599272317
2,1416874,357046,39.57,-79.27,0.677522784,1.098401666,0.812309469,-1.198106093,-0.907225044,-0.329339994
2,1347015,827545,43.82,-79.1,0.166489341,-0.59033954,-2.244513813,-0.332556636,-0.856041676,-0.733458253
2,1293923,999082,45.42,-79.38,-0.50492664,0.27872406,-0.160343793,0.211831545,0.250899229,-0.575729673
2,1295485,1070431,46.05,-79.2,-0.730005341,0.22595947,0.006423691,0.381916121,0.455454157,-0.452189963
2,1267199,1110475,46.45,-79.47,-0.693196711,-0.170049602,-0.35694845,0.641425443,0.584946175,-0.009995424
2,1277319,1206720,47.29,-79.12,-1.027576862,-0.466920968,0.309707946,1.067368199,1.10177126,-0.238681283
2,1558995,-273932,33.8,-78.95,2.576023329,2.029648894,0.095498611,-2.072622068,-1.888178129,0.251257876
2,1473087,390045,39.77,-78.55,0.943728172,0.420120352,0.715686283,-0.958512151,-0.758288211,-0.569888191
2,1406835,693142,42.54,-78.67,0.055048529,0.684847665,-0.682412462,-0.657789968,-0.819033375,-0.629333957
2,1342929,917423,44.62,-78.95,-0.435613746,0.158653883,-0.371414679,0.098462768,0.09100656,-1.059844734
2,1309905,1112476,46.4,-78.92,-0.779806392,-0.323993337,0.43543577,0.624902491,0.784492543,-0.082136491
2,1421247,704910,42.62,-78.47,0.12887583,-0.242307787,-0.723444437,-0.621533822,-0.744543518,-0.269237448
2,1427283,812884,43.56,-78.15,0.355373309,-0.652292629,-1.477197984,-0.593117953,-0.885533238,-0.421443579
2,1419955,872809,44.1,-78.1,-0.204377653,-0.242860915,-0.975442759,-0.157936829,-0.31588905,-1.036275376
2,1552147,427974,39.97,-77.55,1.104026585,0.113635763,0.21323465,-0.827335982,-0.810690193,-0.659254236
2,1480110,636398,41.92,-77.92,-0.008131844,-0.052332749,-0.192725239,-0.745398565,-0.740938353,-0.28134774
2,1473130,672643,42.25,-77.92,-0.103994322,-0.069991345,0.116795175,-0.739383573,-0.63891389,-0.193267557
2,1429846,897404,44.3,-77.92,-0.194755904,-0.149343118,-1.304046758,-0.163841595,-0.400782741,-1.305885668
2,1544881,521311,40.8,-77.42,0.716172985,0.457238309,-1.063558388,-0.69283078,-0.953861412,-0.512458645
2,1493783,930464,44.48,-77.05,-0.080668017,-0.192342654,-1.81666549,-0.114516034,-0.476623755,-1.23665865
2,1475564,968827,44.85,-77.18,-0.451648425,-0.280571922,-0.542354464,0.26584254,0.166714252,-1.263539102
2,1455247,1002214,45.18,-77.35,-0.618983364,-0.513505178,0.133045469,0.517643512,0.544109725,-0.943144063
2,1437592,1094996,46.03,-77.34,-0.584558046,-0.693180085,0.28852207,0.68099863,0.735758099,-0.707001513
2,1710327,25443,36.17,-76.68,2.040852569,1.438283119,-0.078398218,-1.717655875,-1.655807916,0.065840496
2,1527043,826838,43.51,-76.9,0.431787111,0.082904521,-2.058000926,-0.572403582,-1.023175082,-1.101091012
2,1522344,929468,44.42,-76.7,-0.067363337,0.095353606,-1.822294406,-0.13342111,-0.515666979,-1.166217122
2,1515355,971240,44.8,-76.68,-0.408146624,-0.20086948,-0.673767315,0.333711661,0.167513408,-1.068772535
2,1721020,74563,36.58,-76.45,2.087865654,1.397264932,-1.151592538,-1.827029125,-2.011777838,0.017950102
2,1612618,634521,41.67,-76.35,0.22995189,0.059656217,-0.747711881,-0.710677007,-0.845612893,-0.245175292
2,1541694,1067661,45.6,-76.1,-0.670792078,0.069931475,-0.090759849,0.783878865,0.726378744,-1.043527308
2,1695870,516056,40.48,-75.67,0.815618152,0.992535936,0.286691884,-0.80469638,-0.731354726,-0.63547948
2,1652301,654399,41.77,-75.83,0.328493503,0.176983099,-1.42114865,-0.627346067,-0.963320293,-0.305890812
2,1591458,1055658,45.4,-75.51,-0.375357691,-0.250916114,-0.819708657,0.650664384,0.38254078,-0.867118563
2,1715381,583401,41.03,-75.27,0.684778323,1.010430345,-0.134034781,-0.719895388,-0.807969167,-0.608486163
2,1795494,529171,40.4,-74.48,1.029531001,0.953273421,0.339432895,-0.921540396,-0.876284087,-0.575731481
2,1751493,620196,41.28,-74.75,0.497205436,1.133012349,0.371066432,-0.724155341,-0.656016594,-0.661197888
2,1733172,756011,42.5,-74.6,-0.146473719,1.175939486,-0.106094666,-0.626544221,-0.605085838,-0.625077753
2,1691525,909152,43.92,-74.68,-0.666414513,0.50346187,0.172857576,-0.13152729,-0.037948269,-0.69386501
2,1654415,1144945,46.06,-74.47,-0.634106838,0.484702398,-0.292608322,0.604008219,0.53159846,-0.837540284
2,1800098,527933,40.38,-74.43,1.077796947,0.959908258,-0.948037634,-1.013369539,-1.303002649,-0.649199026
2,1797056,626101,41.24,-74.2,0.643538461,1.469176431,-0.059527553,-0.762810745,-0.763607857,-0.739332643
2,1747314,902619,43.75,-74.02,-0.862794431,0.670064648,0.668853982,-0.264492765,-0.039957463,-0.75210131
2,1740200,950212,44.18,-73.97,-0.563616973,0.067742755,0.435031453,-0.101317547,0.046666302,-0.466827215
2,1664722,1134795,45.95,-74.37,-0.720710466,0.841681355,-0.371105677,0.599744268,0.529392791,-1.056511525
2,1656951,1158057,46.17,-74.4,-1.019193528,0.644487169,0.244416983,0.620830435,0.732591884,-0.769966587
2,1812459,786108,42.6,-73.57,0.338054579,0.231920274,0.352187312,-0.241817753,-0.151837656,-0.621078646
2,1702257,1144733,45.96,-73.87,-0.56030885,0.333089078,-0.556883723,0.710506472,0.59318878,-0.927118664
2,1723363,1186293,46.28,-73.48,-1.024202267,0.478050806,0.833127925,0.637291707,0.920700584,-0.885728233
