lon,lat,count,fagus,tsuga,bio1.0,bio12.0,bio2.0,bio4.0,bio7.0,bio15.0,albx,alby
-86.7,39.3,88,49,0,0.143174031,0.191484658,0.093307328,0.067955642,0.029633665,-0.621858754,789738,245937
-86.7,39.8,27,2,0,0.104520071,0.086761571,0.068501872,0.157242043,0.115417887,-0.580305199,784298,301573
-86.7,40.3,19,2,0,0.016688351,-0.040763847,0.080234332,0.169605476,0.130992206,-0.430350713,778859,357198
-86.7,40.8,19,2,0,-0.109063302,-0.295258229,-0.371355019,0.23881879,0.062294631,-0.307904722,773421,412806
-86.7,41.3,21,0,0,-0.218713922,-0.383699159,-1.087081102,0.311938458,-0.023578797,-0.273955543,767985,468393
-86.7,41.8,27,2,2,-0.279899063,-0.299185219,-1.709615642,0.292981085,-0.211199269,-0.452590425,762552,523954
-86.7,43.3,1,1,1,-0.606755702,-0.885128183,-0.775284179,0.518841823,0.33652552,0.121224835,746273,690430
-86.7,43.8,4,1,1,-0.732734894,-0.852070429,-0.805510583,0.524450766,0.300917431,0.118246272,740855,745837
-86.7,45.3,6,3,1,-1.07720408,-0.71756589,-0.719292725,0.652980247,0.490261991,-0.175643342,724634,911723
-86.7,45.8,134,8,27,-1.20781895,-0.651370433,-1.308655603,0.586640019,0.23071503,-0.185560457,719239,966889
-86.7,46.3,141,47,45,-1.359665022,-0.529401128,-1.328629845,0.562286322,0.25753177,-0.269481043,713852,1021981
-86.2,30.3,41,0,0,1.95248511,1.723288508,-1.532961456,-2.043037684,-2.244158448,-0.464775464,935228,-748080
-86.2,30.8,83,0,0,1.820249989,2.138270438,0.848825089,-1.973861524,-1.610422671,-0.210361401,929543,-692941
-86.2,31.3,79,2,0,1.753435936,1.671015537,0.983139471,-1.789808056,-1.390748583,-0.396866677,923852,-637746
-86.2,31.8,85,3,0,1.65250853,1.503851194,0.719888191,-1.602677561,-1.362126886,-0.492684429,918155,-582498
-86.2,32.3,57,1,0,1.604472453,1.282048462,0.068402162,-1.438889732,-1.438691655,-0.53790744,912453,-527201
-86.2,32.8,90,15,0,1.394915337,1.298397273,0.468112001,-1.329760764,-1.222983887,-0.508820251,906747,-471856
-86.2,33.3,78,8,0,1.317745922,1.342575248,1.032031965,-1.30558416,-1.054320881,-0.527297212,901036,-416469
-86.2,33.8,81,4,0,1.245930126,1.434243971,0.799261901,-1.211191348,-1.033768967,-0.590181048,895321,-361043
-86.2,34.3,39,4,0,1.044809507,1.585086811,0.184613769,-1.093404885,-1.060472741,-0.607087191,889602,-305580
-86.2,34.8,72,6,0,0.879768713,1.644414538,-0.00061286,-0.991815528,-0.979164228,-0.601091129,883880,-250084
-86.2,35.3,44,4,0,0.822301032,1.439570297,0.309007502,-0.889552513,-0.8151716,-0.718040146,878155,-194560
-86.2,35.8,52,3,0,0.818955406,1.212091258,1.019819707,-0.81086675,-0.566381432,-0.882937199,872427,-139011
-86.2,36.3,43,5,0,0.836152511,1.053622608,0.863056247,-0.665009262,-0.47559502,-0.944165408,866697,-83440
-86.2,36.8,43,10,0,0.699993934,1.121991876,0.441187935,-0.508350448,-0.398211975,-0.965479991,860966,-27851
-86.2,37.3,58,12,0,0.59980258,0.988559196,0.421090121,-0.432421155,-0.322392115,-1.014191359,855233,27750
-86.2,37.8,49,6,0,0.51175525,0.726117096,0.13515029,-0.400510219,-0.384719402,-1.07659696,849498,83362
-86.2,38.3,85,18,0,0.41022246,0.514212888,0.218595889,-0.299281286,-0.291536107,-0.964424404,843764,138978
-86.2,38.8,87,44,1,0.217140313,0.377673956,0.658592542,-0.139762405,-0.033486468,-0.724681841,838029,194596
-86.2,39.3,96,44,0,0.088256781,0.091280321,0.173641485,0.054679894,0.023813617,-0.664980132,832295,250211
-86.2,39.8,12,0,0,0.105865404,0.039842146,-0.883924697,0.208066417,-0.0851049,-0.643597713,826561,305819
-86.2,40.3,9,0,0,-0.037613672,-0.003611165,-0.336818106,0.160544165,0.011963429,-0.499287631,820829,361414
-86.2,40.8,12,1,0,-0.134678985,-0.243525994,-0.527778445,0.232870847,0.058352905,-0.296467818,815098,416993
-86.2,41.3,23,1,0,-0.215676843,-0.273759743,-1.087370855,0.26865017,-0.042455395,-0.279027752,809369,472550
-86.2,41.8,45,2,0,-0.254239861,-0.325700879,-1.707769742,0.264801309,-0.208633146,-0.632439474,803644,528082
-86.2,42.3,57,7,0,-0.316885222,-0.488841709,-1.455473701,0.204501232,-0.196686249,-0.757154053,797921,583582
-86.2,42.8,33,9,6,-0.472917893,-0.613166778,-1.626410368,0.148350503,-0.30715878,-0.792094312,792202,639046
-86.2,43.3,103,19,10,-0.615742072,-0.792701874,-2.118782524,0.112727933,-0.474081024,-0.859515879,786487,694470
-86.2,43.8,90,18,11,-0.75576855,-0.587777998,-1.609630232,0.175052785,-0.272700361,-0.504476653,780777,749847
-86.2,44.3,72,11,11,-0.855259616,-0.721891279,-1.420845601,0.297865927,-0.061331158,-0.275220738,775073,805172
-86.2,44.8,18,6,3,-0.965454225,-0.746998934,-0.860409496,0.547604677,0.366733745,-0.19309073,769374,860440
-86.2,45.3,4,4,0,-1.063194264,-0.698452722,-0.839029097,0.614678229,0.451044822,-0.273287391,763682,915646
-86.2,45.8,57,6,4,-1.240519626,-0.724238463,-0.755145459,0.661226333,0.512805194,-0.359712409,757997,970782
-86.2,46.3,146,36,32,-1.345570192,-0.624128268,-1.440712464,0.466814408,0.161685643,-0.401899172,752319,1025845
-86.2,46.8,16,9,4,-1.469760811,-0.774048413,-0.440038529,0.805180544,0.762752118,-0.417564637,746650,1080826
-85.7,30.3,81,1,0,1.928396997,2.187645922,-0.847435357,-2.053587607,-2.100838621,-0.22195106,983022,-743025
-85.7,30.8,77,0,0,1.820627796,1.880157993,0.730106263,-1.923850476,-1.606327128,-0.364074422,977046,-687917
-85.7,31.3,76,7,0,1.721720508,1.527896064,0.960783284,-1.732814711,-1.37550691,-0.47893423,971064,-632753
-85.7,31.8,87,3,0,1.580918446,1.483452639,0.802241248,-1.553409599,-1.331433032,-0.460074882,965076,-577535
-85.7,32.3,87,6,0,1.509998897,1.330206472,0.566914535,-1.398125495,-1.247364144,-0.470601133,959083,-522268
-85.7,32.8,93,10,0,1.362944727,1.231882199,0.69233519,-1.333666033,-1.135621057,-0.463601788,953085,-466955
-85.7,33.3,93,14,0,1.215896516,1.425077117,1.230521634,-1.357160571,-1.04748122,-0.502100902,947082,-411599
-85.7,33.8,69,3,0,1.122906985,1.5614301,1.106698033,-1.272840642,-1.017750287,-0.588236385,941075,-356203
-85.7,34.3,69,0,0,0.975178049,1.757472827,0.604495564,-1.134648331,-0.989743443,-0.588494638,935064,-300771
-85.7,34.8,72,7,0,0.863857456,1.845070786,0.13586189,-1.023914134,-0.980686144,-0.586455792,929049,-245307
-85.7,35.3,77,7,5,0.781765442,1.545677943,0.225926652,-1.00270201,-0.925433622,-0.726512909,923032,-189813
-85.7,35.8,56,13,0,0.857538228,1.25536392,0.817614376,-1.001792137,-0.806551159,-0.893371486,917011,-134295
-85.7,36.3,71,26,0,0.756891707,1.207760974,1.07078053,-0.757140001,-0.506540234,-0.918689768,910989,-78755
-85.7,36.8,50,18,0,0.630297292,1.210010691,1.104390232,-0.551044268,-0.276877189,-0.959079021,904964,-23198
-85.7,37.3,40,10,0,0.534244891,1.117729144,0.964366001,-0.41391343,-0.190720304,-1.025417878,898938,32373
-85.7,37.8,51,12,0,0.494769795,0.735891924,0.082418562,-0.350661619,-0.369736176,-1.076970529,892911,87954
-85.7,38.3,57,15,0,0.494763853,0.488991418,-0.494789157,-0.314335559,-0.473190634,-0.924786003,886883,143539
-85.7,38.8,64,28,0,0.240486705,0.355867126,0.556356429,-0.114683521,-0.019200214,-0.723046128,880855,199126
-85.7,39.3,21,2,0,0.087279407,0.149922371,0.068841054,0.027684174,-0.031107093,-0.619258586,874828,254710
-85.7,39.8,11,0,0,0.001331241,0.282986476,-0.449322572,0.238336055,0.084683599,-0.585200248,868801,310286
-85.7,40.3,14,0,0,-0.123678457,-0.052364078,-1.171825478,0.146473261,-0.179023517,-0.461736664,862776,365851
-85.7,40.8,29,2,0,-0.201459338,-0.258365517,-0.609494045,0.258597354,0.078540076,-0.284119263,856752,421399
-85.7,41.3,25,3,0,-0.221285951,-0.421902455,-1.07087195,0.289837343,0.01237611,-0.295420385,850731,476925
-85.7,41.8,53,8,0,-0.242252213,-0.553786095,-1.209432074,0.285177055,-0.051909534,-0.462638775,844713,532426
-85.7,42.3,73,5,0,-0.286950497,-0.451572652,-0.908689247,0.270308282,-0.007082409,-0.614490778,838698,587895
-85.7,42.8,43,3,0,-0.509187741,-0.443332086,-0.911031137,0.229044225,-0.039961803,-0.688632581,832686,643329
-85.7,43.3,110,10,4,-0.652035687,-0.652588447,-1.293348948,0.254637302,-0.104951922,-0.645493011,826680,698721
-85.7,43.8,125,5,9,-0.817931158,-0.64145291,-0.946527645,0.268670239,0.010587827,-0.495493818,820678,754067
-85.7,44.3,126,20,10,-0.940515256,-0.712114385,-1.077267833,0.307223388,0.055284895,-0.28187741,814682,809362
-85.7,44.8,65,21,5,-1.01855132,-0.73867541,-1.183483795,0.339331214,0.095837649,-0.311950132,808692,864599
-85.7,45.3,7,3,2,-1.084075423,-0.728626688,-0.902475739,0.585543289,0.424745809,-0.36224746,802709,919774
-85.7,45.8,46,13,3,-1.240840133,-0.73641608,-0.774250441,0.641070259,0.509033542,-0.413578466,796733,974880
-85.7,46.3,159,37,16,-1.329059568,-0.705076876,-1.468413751,0.44855022,0.138949023,-0.441595813,790766,1029911
-85.7,46.8,36,10,8,-1.452278809,-0.47650882,-1.43267777,0.52371202,0.198102419,-0.631785743,784807,1084862
-85.2,29.8,69,0,0,2.017435498,1.788407794,-2.616815099,-2.168236837,-2.61815218,0.077496984,1037047,-792735
-85.2,30.3,102,0,0,1.904041474,1.917035973,-1.069638793,-2.001096171,-2.14748696,-0.342011982,1030788,-737718
-85.2,30.8,80,0,0,1.778655942,1.855453947,0.326293003,-1.797748229,-1.698239033,-0.603185108,1024522,-682642
-85.2,31.3,61,3,0,1.688309533,1.533822099,0.797442419,-1.644904105,-1.448478023,-0.562388452,1018249,-627510
-85.2,31.8,80,1,0,1.628833784,1.370604015,0.621557784,-1.492590446,-1.319283129,-0.464235995,1011970,-572325
-85.2,32.3,87,0,0,1.577521237,1.223170876,0.180137077,-1.362402039,-1.295784925,-0.423802534,1005686,-517091
-85.2,32.8,86,5,0,1.342585931,1.139496718,0.709602794,-1.305432289,-1.115012868,-0.39559416,999396,-461810
-85.2,33.3,87,7,0,1.251378986,1.252638459,1.113780802,-1.309201416,-1.024703331,-0.445931091,993102,-406486
-85.2,33.8,87,1,0,1.073189039,1.68328011,1.024485591,-1.275532024,-1.014901123,-0.525144327,986803,-351122
-85.2,34.3,91,3,0,0.990046414,1.745398875,0.846351105,-1.113670252,-0.906395704,-0.539724197,980500,-295723
-85.2,34.8,70,0,0,0.880989378,1.641290679,0.090775394,-0.980986812,-0.944269368,-0.643329365,974193,-240291
-85.2,35.3,82,3,9,0.824431878,1.467605712,0.024524108,-0.936852924,-0.903877935,-0.748467245,967883,-184830
-85.2,35.8,77,6,7,0.652994674,1.54344161,0.622707424,-0.935597271,-0.808995563,-0.787824651,961570,-129344
-85.2,36.3,69,14,3,0.617710061,1.387504925,1.04580037,-0.771156665,-0.544688602,-0.831655059,955255,-73837
-85.2,36.8,61,25,0,0.589164156,1.237148698,1.114451496,-0.550467698,-0.28124827,-0.979166015,948937,-18312
-85.2,37.3,51,23,0,0.487020003,1.067500988,1.11714876,-0.388688099,-0.148694405,-1.028690525,942618,37226
-85.2,37.8,55,1,0,0.408386457,0.767664651,0.852126574,-0.341309041,-0.185030313,-0.987195765,936299,92774
-85.2,38.3,39,0,0,0.257274339,0.587313624,0.764477845,-0.272969531,-0.135637856,-0.903284276,929978,148327
-85.2,38.8,83,10,0,0.28705468,0.387177945,-0.056372512,-0.217041728,-0.255839646,-0.843991744,923657,203882
-85.2,39.3,57,10,0,0.088727595,0.207374794,-0.364975328,-0.015601402,-0.122192803,-0.647527086,917337,259433
-85.2,39.8,21,4,0,-0.109919972,0.217674952,-0.393521161,0.12282631,-0.012618999,-0.433520636,911017,314977
-85.2,40.3,13,1,0,-0.239658393,-0.028108601,-0.522250971,0.170501519,0.005933289,-0.376583165,904699,370509
-85.2,40.8,21,5,0,-0.240309226,-0.309666475,-0.958003588,0.274307387,0.042042431,-0.452810961,898383,426024
-85.2,41.3,22,2,0,-0.254243847,-0.503947355,-1.206436534,0.307847146,0.01906237,-0.466044653,892069,481518
-85.2,41.8,40,0,0,-0.297808531,-0.574894717,-0.81869948,0.27013146,0.026266358,-0.349683361,885758,536986
-85.2,42.3,61,6,0,-0.354917955,-0.597422392,-0.713070694,0.284753984,0.056385377,-0.330946261,879451,592423
-85.2,42.8,71,7,0,-0.502146281,-0.651841954,-1.036070851,0.373498528,0.062084539,-0.333890213,873148,647824
-85.2,43.3,73,5,3,-0.658184912,-0.719942898,-1.079418826,0.403724774,0.086974602,-0.315083003,866849,703184
-85.2,43.8,93,15,7,-0.827704958,-0.768121524,-0.736850934,0.395224846,0.205323081,-0.267452292,860556,758498
-85.2,44.3,127,17,7,-1.014143238,-0.831389536,-0.894871414,0.351655595,0.163782394,-0.271455658,854268,813760
-85.2,44.8,88,21,5,-1.051604254,-0.88559355,-1.030353332,0.383343063,0.191627085,-0.267536269,847987,868965
-85.2,45.3,55,21,5,-1.100409905,-0.868710516,-1.177468854,0.41011423,0.179226656,-0.256184562,841713,924107
-85.2,45.8,17,7,3,-1.24232403,-0.741768996,-0.907473134,0.665741259,0.511534637,-0.367519349,835447,979181
-85.2,46.3,164,34,39,-1.342879411,-0.687358327,-1.474280407,0.455518415,0.151737955,-0.539791756,829190,1034180
-85.2,46.8,46,10,6,-1.467398472,-0.348116491,-1.40071455,0.517754314,0.235992341,-0.805556028,822941,1089099
-84.7,29.8,60,0,0,2.025511739,1.855469667,-2.036040855,-2.16882317,-2.533306702,0.16053576,1085075,-787142
-84.7,30.3,98,0,0,1.915233961,2.082028122,-0.528630661,-1.951504126,-2.034149008,-0.163799201,1078525,-732159
-84.7,30.8,59,0,0,1.775464602,1.758896103,0.626331899,-1.7614699,-1.643399608,-0.551894815,1071969,-677117
-84.7,31.3,58,1,0,1.687011611,1.480571862,0.900190714,-1.633853547,-1.415185531,-0.480560625,1065406,-622019
-84.7,31.8,85,2,0,1.616887465,1.320612652,0.807346023,-1.537765468,-1.322698791,-0.410866809,1058836,-566868
-84.7,32.3,100,3,0,1.628707135,1.084582458,0.433558896,-1.42000721,-1.314207991,-0.413107775,1052261,-511667
-84.7,32.8,92,4,0,1.482436547,1.000757385,0.869907213,-1.404970294,-1.184754234,-0.405614111,1045680,-456420
-84.7,33.3,89,4,0,1.350864066,1.072430443,0.82030397,-1.361650546,-1.137450191,-0.467396488,1039094,-401130
-84.7,33.8,60,7,0,1.174903899,1.453856508,0.15610032,-1.235345713,-1.171066575,-0.586749988,1032503,-345801
-84.7,34.3,80,1,1,1.014556147,1.61182552,0.208608767,-1.110037266,-1.044178524,-0.639197095,1025908,-290435
-84.7,34.8,68,6,15,0.897917418,1.562382663,-0.004749517,-1.009761599,-0.988974773,-0.73521791,1019310,-235037
-84.7,35.3,62,6,3,0.871716187,1.400404691,0.081153021,-0.905058061,-0.908241095,-0.792298152,1012707,-179610
-84.7,35.8,73,3,10,0.699220374,1.411349203,0.567469328,-0.86834744,-0.782364738,-0.770789269,1006102,-124158
-84.7,36.3,95,15,20,0.507313506,1.440413268,0.8318711,-0.777070437,-0.628376906,-0.860917468,999494,-68685
-84.7,36.8,79,30,9,0.497037198,1.232781313,0.861021154,-0.587530878,-0.417291161,-1.011308532,992884,-13194
-84.7,37.3,49,14,0,0.456175127,1.002632149,1.023575424,-0.474000346,-0.262307478,-0.971127556,986273,42310
-84.7,37.8,19,0,0,0.40806781,0.724010389,1.09391479,-0.380071013,-0.176700833,-0.875895866,979660,97824
-84.7,38.3,49,2,0,0.320196653,0.378940388,0.892255729,-0.301736725,-0.127859451,-0.873204177,973047,153343
-84.7,38.8,62,1,0,0.323000223,0.285192176,0.011062502,-0.210022548,-0.212024631,-0.797715364,966433,208863
-84.7,39.3,55,2,0,0.178215373,0.042696154,-0.738646554,-0.065593195,-0.243236628,-0.659721665,959820,264380
-84.7,39.8,17,0,0,-0.103709441,-0.053645691,-0.298525477,0.048230775,-0.046469652,-0.453421649,953208,319890
-84.7,40.3,17,2,0,-0.26992547,-0.194987238,-0.059988465,0.177661722,0.111848825,-0.37609883,946597,375388
-84.7,40.8,9,1,0,-0.256252031,-0.333064205,-0.788614545,0.274473903,0.081527217,-0.490550514,939989,430869
-84.7,41.3,18,2,0,-0.283786871,-0.437266588,-0.848552613,0.288780751,0.06906176,-0.455413126,933382,486329
-84.7,41.8,44,2,0,-0.425324998,-0.447609595,-0.489121067,0.261776352,0.098929836,-0.381257123,926779,541763
-84.7,42.3,50,3,0,-0.492113349,-0.628077491,-0.455809641,0.290033149,0.107558613,-0.340497075,920180,597166
-84.7,42.8,31,2,0,-0.544292366,-0.87478603,-0.920198426,0.416229774,0.120089099,-0.26207069,913585,652533
-84.7,43.3,34,4,0,-0.61433337,-0.927835271,-1.069903833,0.475567636,0.171099764,-0.239219845,906994,707859
-84.7,43.8,88,8,1,-0.746162944,-0.949946582,-0.9964624,0.457980905,0.200190834,-0.117815741,900409,763139
-84.7,44.3,162,4,5,-0.962971299,-1.031010262,-0.975338517,0.427370641,0.230666676,-0.118791955,893831,818367
-84.7,44.8,123,16,4,-1.143838043,-0.996332009,-0.91192426,0.396668169,0.259142476,-0.162095929,887259,873538
-84.7,45.3,132,35,9,-1.169414206,-0.92162326,-1.036476506,0.410319799,0.232690062,-0.249184884,880695,928647
-84.7,45.8,81,16,9,-1.262643242,-0.763714524,-0.968594931,0.682868579,0.509713007,-0.331513464,874138,983686
-84.7,46.3,108,5,1,-1.379798284,-0.624884462,-1.480701004,0.494444734,0.180457194,-0.582999661,867591,1038652
-84.7,46.8,1,0,0,-1.526106622,-0.763307097,-0.552989556,0.891969742,0.825507926,-0.404102643,861053,1093537
-84.2,29.8,12,0,0,2.086954011,1.44092656,-1.840173456,-2.262402655,-2.605371168,0.035388762,1133072,-781296
-84.2,30.3,90,1,0,1.936382148,2.314510367,0.377022023,-1.956498532,-1.867679462,0.106041709,1126233,-726349
-84.2,30.8,67,2,0,1.790301279,1.879424167,1.077796826,-1.828304253,-1.521594616,-0.237009386,1119387,-671342
-84.2,31.3,68,0,0,1.684700649,1.458447571,1.301952689,-1.676911045,-1.274148786,-0.330921301,1112533,-616279
-84.2,31.8,77,1,0,1.610948056,1.173531829,1.154953922,-1.492699468,-1.221462387,-0.328176475,1105673,-561163
-84.2,32.3,96,1,0,1.587309022,0.947046136,1.034249432,-1.438551546,-1.240961757,-0.344127704,1098807,-505998
-84.2,32.8,93,5,0,1.513411898,0.808990145,1.171534639,-1.450310748,-1.17692664,-0.381043576,1091935,-450787
-84.2,33.3,69,1,0,1.371230707,0.914430169,0.214623709,-1.320861088,-1.24580221,-0.529825274,1085058,-395532
-84.2,33.8,35,1,0,1.232701907,1.099628097,-0.780704274,-1.153228466,-1.293364699,-0.714886974,1078175,-340238
-84.2,34.3,77,7,2,0.95293572,1.667054097,-0.28038009,-1.144256108,-1.165966842,-0.744154874,1071289,-284908
-84.2,34.8,91,3,13,0.630748294,2.183713137,0.12075295,-1.167420867,-1.131800634,-0.882449868,1064398,-229546
-84.2,35.3,85,6,28,0.609687147,1.748711738,0.327393214,-1.039511619,-1.008919338,-0.878459981,1057503,-174155
-84.2,35.8,52,6,0,0.732765895,1.233331616,0.493836998,-0.82923779,-0.829870952,-0.749503529,1050606,-118738
-84.2,36.3,83,18,12,0.484499397,1.407491158,0.682439255,-0.748222968,-0.680545579,-0.842303836,1043706,-63301
-84.2,36.8,83,26,19,0.495242729,1.262834952,0.769533192,-0.61965118,-0.498089034,-0.886023755,1036804,-7845
-84.2,37.3,79,8,1,0.456853828,0.988619473,0.86366899,-0.528927966,-0.392805442,-0.859696201,1029900,47623
-84.2,37.8,38,4,0,0.464198041,0.654387804,0.924128614,-0.408385304,-0.23930324,-0.841978247,1022994,103101
-84.2,38.3,30,0,0,0.408240023,0.463490484,0.652229896,-0.320891531,-0.199219858,-0.813088796,1016089,158585
-84.2,38.8,64,5,0,0.313612107,0.217481906,0.064794731,-0.247106339,-0.241075682,-0.720754798,1009183,214069
-84.2,39.3,34,3,0,0.161635445,-0.01774682,-0.500606385,-0.149434999,-0.272368549,-0.608666329,1002277,269551
-84.2,39.8,18,1,0,0.069743967,-0.164037494,-1.011786099,0.003896742,-0.265350476,-0.541637244,995372,325025
-84.2,40.3,14,1,0,-0.194663189,-0.226526989,-0.612357491,0.14602524,-0.055964642,-0.458351642,988469,380487
-84.2,40.8,15,1,0,-0.255666381,-0.345445962,-0.782020096,0.25726902,0.020373778,-0.381207869,981568,435933
-84.2,41.3,21,3,0,-0.277734657,-0.457289292,-0.7899048,0.313817327,0.057615916,-0.371325919,974670,491357
-84.2,41.8,45,3,0,-0.408608595,-0.443528231,-0.201054956,0.226874088,0.164712802,-0.504342978,967774,546756
-84.2,42.3,67,3,0,-0.511492781,-0.569233951,-0.509045881,0.281234359,0.115166944,-0.490028017,960883,602123
-84.2,42.8,38,4,0,-0.577101886,-0.946254633,-0.841800504,0.325293939,0.055786781,-0.369335218,953996,657455
-84.2,43.3,53,2,0,-0.632638425,-1.065527584,-1.039214676,0.374420606,0.093523302,-0.246374829,947114,712745
-84.2,43.8,84,0,0,-0.727301903,-1.092205433,-1.015170249,0.408003757,0.173253207,-0.109629298,940238,767990
-84.2,44.3,124,4,5,-0.942837986,-1.05144987,-0.947056871,0.386539417,0.212446199,-0.115925103,933369,823182
-84.2,44.8,148,9,2,-1.135744049,-1.003096478,-0.803507875,0.384298226,0.26983549,-0.134164555,926506,878318
-84.2,45.3,138,9,8,-1.134843853,-0.929080279,-0.860260358,0.437775473,0.310825102,-0.273349624,919651,933391
-84.2,45.8,53,5,3,-1.241671108,-0.832178878,-0.97453573,0.745549786,0.519005408,-0.34832121,912805,988396
-84.2,46.3,68,0,1,-1.39313736,-0.59864036,-1.298636097,0.612177771,0.312047303,-0.644427606,905968,1043326
-83.7,29.8,35,0,0,2.098176149,1.474635945,-1.790536977,-2.29799702,-2.628205748,0.225597773,1181038,-775198
-83.7,30.3,88,1,0,2.025780779,1.894064849,0.224329599,-2.113461631,-1.955552099,0.07158756,1173909,-720287
-83.7,30.8,75,1,0,1.870579197,1.532487126,1.112390837,-1.929433114,-1.521894331,-0.105335065,1166773,-665317
-83.7,31.3,59,0,0,1.666409553,1.25550163,1.527996212,-1.709024838,-1.252358413,-0.183449505,1159629,-610291
-83.7,31.8,67,2,0,1.582239956,0.986935329,1.366450114,-1.517676109,-1.208211586,-0.275067428,1152479,-555212
-83.7,32.3,64,1,0,1.617190332,0.700611402,1.345028808,-1.392853923,-1.102466542,-0.398921941,1145322,-500084
-83.7,32.8,92,1,0,1.547175004,0.513277482,0.6384453,-1.39316987,-1.226812646,-0.39998313,1138159,-444910
-83.7,33.3,86,4,0,1.406764657,0.614963126,0.399792387,-1.266664079,-1.155160861,-0.562579146,1130991,-389692
-83.7,33.8,71,5,0,1.224429758,0.976064927,-0.354376316,-1.190996764,-1.223437419,-0.78018339,1123817,-334435
-83.7,34.3,71,15,2,1.022030856,1.524685338,-0.089502416,-1.174540391,-1.170863986,-0.813674414,1116639,-279142
-83.7,34.8,97,6,22,0.621403883,2.600895289,0.469130399,-1.243864625,-1.134139575,-0.917693086,1109456,-223817
-83.7,35.3,77,11,27,0.333589068,2.531784649,0.687552552,-1.173550785,-1.042640768,-0.931819294,1102270,-168463
-83.7,35.8,64,7,13,0.609372626,1.235256416,0.888690057,-0.845963735,-0.762047926,-0.72642871,1095081,-113084
-83.7,36.3,68,21,0,0.55747643,0.947426479,0.844100402,-0.733016824,-0.641837799,-0.682882014,1087889,-57683
-83.7,36.8,88,39,4,0.418033602,0.966101005,0.740813507,-0.705563862,-0.580214988,-0.713374619,1080694,-2265
-83.7,37.3,93,40,4,0.437939294,0.90923284,0.661066526,-0.572476063,-0.457163617,-0.741358908,1073498,53166
-83.7,37.8,75,18,17,0.430456619,0.790545136,0.689389078,-0.476019153,-0.339123607,-0.761628609,1066300,108607
-83.7,38.3,50,2,0,0.404791469,0.606144276,0.602841413,-0.384110798,-0.275890091,-0.697180113,1059102,164054
-83.7,38.8,48,3,0,0.246627965,0.296543891,0.384426929,-0.317159286,-0.229880781,-0.651595902,1051904,219501
-83.7,39.3,18,3,0,0.09885359,0.025636244,0.007694543,-0.179175256,-0.222490879,-0.600065438,1044706,274946
-83.7,39.8,19,2,0,-0.020891341,-0.095613609,-0.37747734,-0.0330086,-0.192832895,-0.539739062,1037509,330382
-83.7,40.3,21,1,0,-0.240891004,-0.1711086,-0.215402868,0.122740611,-0.001222343,-0.45580339,1030314,385807
-83.7,40.8,8,3,0,-0.257648876,-0.368594995,-0.908887813,0.243343479,-0.0152093,-0.366622896,1023120,441216
-83.7,41.3,18,0,0,-0.280150349,-0.470801387,-1.351598776,0.258026209,-0.107760652,-0.416040522,1015930,496603
-83.7,41.8,33,0,0,-0.360989998,-0.565357176,-0.827602582,0.230359542,0.00518046,-0.622620312,1008743,551964
-83.7,42.3,44,2,0,-0.356500774,-0.673241267,-1.252681192,0.306833403,-0.022146504,-0.597878275,1001560,607295
-83.7,42.8,43,2,0,-0.550437643,-0.917186122,-1.377248778,0.270617449,-0.067483018,-0.406952745,994381,662589
-83.7,43.3,38,5,0,-0.633499164,-1.051862057,-1.524132497,0.292986509,-0.071578978,-0.331847152,987208,717843
-83.7,43.8,19,0,0,-0.72507607,-1.097209133,-1.351044835,0.304115444,0.017338282,-0.301296418,980041,773050
-83.7,44.3,115,3,5,-0.900986718,-1.043421079,-1.089530371,0.305043488,0.114025611,-0.254068507,972881,828206
-83.7,44.8,130,13,4,-1.090278013,-1.005528013,-0.805080213,0.325680127,0.240631038,-0.193498743,965727,883305
-83.7,45.3,64,3,3,-1.066446967,-1.038140656,-0.66805067,0.430470448,0.35605657,-0.375898262,958583,938341
-83.7,45.8,31,7,2,-1.212555423,-0.945335397,-1.089033529,0.766537357,0.518503522,-0.432684308,951447,993309
-83.7,46.3,4,0,0,-1.343941815,-0.633687637,-0.822637571,0.796115979,0.588050635,-0.668007616,944320,1048202
-83.2,29.3,39,0,0,2.181617591,1.489617624,-1.857434242,-2.505635334,-2.810564333,0.575593854,1236381,-823657
-83.2,29.8,84,0,0,2.135081178,1.867789486,-0.308743548,-2.357462618,-2.284331036,0.61465285,1228971,-768847
-83.2,30.3,78,1,0,2.057998675,1.790797108,0.046252212,-2.278055194,-2.095496282,0.240288021,1221553,-713974
-83.2,30.8,79,0,0,1.916583287,1.33747242,0.947146973,-2.016381776,-1.653088433,0.053660052,1214127,-659042
-83.2,31.3,68,0,0,1.704839923,1.08097549,1.557816108,-1.772343093,-1.317623653,0.007522728,1206694,-604055
-83.2,31.8,77,0,0,1.632216931,0.927808822,1.320677583,-1.596798232,-1.21373192,-0.20576321,1199253,-549015
-83.2,32.3,84,4,0,1.641630627,0.667989236,0.723991612,-1.455035853,-1.232349237,-0.423524202,1191806,-493925
-83.2,32.8,101,0,0,1.488904254,0.471790653,1.216604944,-1.347804466,-1.035897816,-0.523950905,1184352,-438789
-83.2,33.3,88,1,0,1.330633804,0.560964151,1.225457766,-1.245570469,-0.926752949,-0.594266948,1176893,-383610
-83.2,33.8,87,6,0,1.282401895,0.835457027,0.194012861,-1.179359874,-1.11520712,-0.687859375,1169428,-328392
